c1,sc1,synthetic_planet1_mtrue,synthetic_planet2_mtrue,synthetic_planet3_mtrue,synthetic_planet4_mtrue,synthetic_planet5_mtrue,synthetic_planet6_mtrue,synthetic_planet7_mtrue,synthetic_planet8_mtrue,synthetic_planet9_mtrue,synthetic_planet10_mtrue,synthetic_planet11_mtrue,synthetic_planet12_mtrue,synthetic_planet13_mtrue,synthetic_planet14_mtrue,synthetic_planet15_mtrue,synthetic_planet16_mtrue,synthetic_planet17_mtrue,synthetic_planet18_mtrue,synthetic_planet19_mtrue,synthetic_planet20_mtrue,weights,logz,logzerr
0.62918649,0.107389479,8.196493424,7.782906227,5.565849543,5.321234537,9.845670417,4.598116961,4.171399309,2.725456581,5.094098796,5.620866626,8.684335141,8.797692471,4.853253263,5.238489658,7.225717569,8.410769519,8.558654139,8.142044332,4.924694316,5.266908625,3.02E-20,-46.05539346,9.41E-11
0.521758286,1.839627555,8.853879435,8.138470134,4.745614211,6.201821202,9.716360401,4.111896777,4.208703471,2.549062155,5.378406514,5.427187057,9.102316604,9.737647385,4.49926362,5.27594364,7.477663062,8.815884762,9.056611765,7.399231698,4.722996957,5.003041036,3.45E-20,-45.91520068,1.01E-10
0.734962701,1.670051892,8.642682461,7.779666943,4.737177208,6.116284555,10.05138502,4.186105761,4.449134977,2.996526727,4.878102126,5.518276787,8.230057275,8.885463409,5.080787321,5.227877106,6.179093712,7.637701476,9.000036627,9.171172145,4.51084385,5.07821316,3.71E-20,-45.78360081,1.07E-10
0.820576675,1.836681617,9.088592955,7.477971991,5.229447962,6.205407408,8.801185103,4.76487927,4.128696794,2.725759999,5.267224801,5.502352191,9.53247497,10.24457383,4.772655829,4.953962412,7.120651205,7.198271036,8.941599758,8.036077084,4.614092421,6.094193653,3.78E-20,-45.6652169,1.14E-10
0.1103024,1.926583103,8.05626183,7.909682321,5.405252984,6.186364407,7.923947874,4.283564571,4.036470344,3.037515878,5.381345391,4.994132448,9.780946992,10.45864169,4.977863888,5.331071657,6.934789245,7.948828655,8.552913388,7.683212507,4.594012888,5.372779147,3.87E-20,-45.55703445,1.20E-10
0.863870158,1.519531052,8.691767563,7.258188054,4.683878882,5.954507448,8.459872591,4.714966093,4.148030213,2.963459269,4.885912883,6.436626433,9.825595675,8.690600031,4.877154199,5.180688063,6.582802388,7.980249189,8.837571732,7.649901265,4.501632797,5.306862295,3.95E-20,-45.45751494,1.26E-10
0.864878293,1.488542234,9.014269958,6.763076235,5.510827907,6.330566666,9.072751271,4.762771388,4.139914836,2.824476178,4.917517886,5.806328915,8.710562103,9.124449403,5.234550542,4.475297741,6.198325465,8.546867166,9.569510508,8.259509021,4.369662996,5.103248912,4.20E-20,-45.36142701,1.32E-10
0.075766516,1.907224779,8.110291465,8.065088753,5.094814621,6.348874303,8.981909769,4.825006294,4.386681954,2.458394888,5.326312334,5.905427649,8.771083494,9.438946769,4.865280024,5.659698153,6.998612356,7.94499285,8.208320934,8.310895299,4.387290582,5.540219739,4.60E-20,-45.26585546,1.39E-10
0.734681034,1.882108102,8.433162089,7.654455537,5.157097142,6.034122721,8.50637896,4.628603083,4.387851676,2.759214256,4.960896433,5.406698411,9.729059621,10.32373807,4.459948598,5.21089766,6.25115852,8.458647266,8.910258468,7.803266944,4.423617955,5.788990657,4.84E-20,-45.17432352,1.45E-10
0.055304049,1.95211186,9.343530469,7.484567132,5.084865085,6.284588552,8.937455801,4.645053523,4.525733743,2.913222777,5.014646582,5.774717337,9.286626988,10.06485172,4.491741627,5.252908824,6.744126346,7.414831211,7.455691816,8.107634054,4.53543424,5.074325822,4.91E-20,-45.08932245,1.51E-10
0.32725289,1.926300711,9.019515813,7.587656608,5.45212512,6.20769465,9.219409094,4.828323381,4.188444797,2.998435003,5.112857293,5.308209347,9.36274309,9.821437154,5.005982256,5.512279123,5.804268827,7.972544444,9.321149993,8.085029314,4.093577301,5.247949849,5.01E-20,-45.00941341,1.57E-10
0.68110144,1.669506502,9.363096101,7.065916615,5.384247593,5.767319936,9.407775761,4.024587947,4.234403412,2.596587406,4.654275623,5.006815179,8.833138084,10.90705791,5.041322119,5.085414598,6.633647468,8.155191204,8.364179085,7.545320964,4.811108798,4.922338088,5.21E-20,-44.93254625,1.63E-10
0.074725663,1.935414014,8.125288014,7.832813114,5.666663076,6.293571937,9.27825567,4.652334154,4.245495263,3.022952065,5.035001034,5.554550389,8.527289448,9.57826162,4.827887385,5.27793523,7.724849972,7.698299807,9.696693049,7.999336888,4.394075267,5.303286032,5.43E-20,-44.85827023,1.69E-10
0.57711564,1.953122544,8.969837364,6.940454491,5.085185007,6.228333064,10.35124889,4.827542776,4.235746557,3.026233465,5.351143382,5.556749028,8.804142318,9.652885552,4.803493256,4.793965737,6.684401767,7.643975866,8.875986832,7.937384769,4.457711086,4.721063684,5.53E-20,-44.78787848,1.75E-10
0.244775963,1.963804974,9.247010289,6.806182251,5.516201411,6.115766425,10.24234236,4.261220944,3.899574917,2.683103236,4.803252717,5.816411625,8.878400511,9.448126822,5.361743514,4.742763715,7.039346495,8.396637743,8.257274147,8.099289078,4.601900905,5.301000851,6.18E-20,-44.71471622,1.82E-10
0.905454785,1.86368702,8.850533976,7.564679904,5.121301846,6.630649655,8.997524363,4.5387188,4.11187222,2.707343507,4.793337353,6.321680105,9.014846185,10.48398462,5.408136786,4.636553839,6.909815664,8.283164975,8.012208107,8.550676231,4.899580858,5.230320466,7.34E-20,-44.63418139,1.89E-10
0.234334305,1.893141951,8.714483644,8.674885691,4.927658462,5.833878419,10.32015892,4.793484633,3.99368405,3.083013992,4.935270969,5.399197658,8.947688157,9.212760927,4.962093213,4.813694716,7.009635369,7.960006461,8.295078031,8.314269703,5.023213987,5.024379333,8.07E-20,-44.55253534,1.97E-10
0.714635081,1.951770388,8.239491416,7.427932069,5.649340874,6.530312961,10.12193048,4.385767089,4.056972158,2.791548523,5.022966853,5.300399638,9.590845758,9.57906959,4.719432486,5.259709673,7.661742853,7.843256859,9.330294376,8.883540995,4.895855014,5.344582626,8.35E-20,-44.47457757,2.05E-10
0.246185229,1.815683816,7.98547384,8.386921207,5.032539972,6.328499619,8.704950167,4.765391971,3.704142694,2.909488987,5.006659135,5.841153671,10.111309,9.258838379,4.780788883,4.907730535,7.280707972,7.504593087,8.616640611,8.117131857,4.138186772,4.979744183,8.54E-20,-44.40069434,2.12E-10
0.636909258,1.478775329,9.709443362,7.829556134,5.051129212,6.941595874,8.648944597,4.807762277,4.213727911,2.97296058,5.369624697,5.76211957,8.709611008,9.499073006,4.227002537,5.097219655,7.24772648,7.550472457,8.259748272,8.572283187,4.448114713,4.894302428,8.89E-20,-44.32917295,2.20E-10
0.82623893,1.763131259,8.573017139,7.007066514,4.971239139,6.428484064,9.920388661,4.574474485,4.255891403,3.030371534,5.261640543,5.424637177,9.044964058,10.25780687,4.965675216,5.2067006,6.41772915,7.083642554,7.983950848,7.258818306,4.753152957,4.871024316,9.14E-20,-44.26057609,2.27E-10
0.371343856,1.997266789,9.026209283,7.828690299,5.318540335,6.815480982,9.718982749,4.879873481,4.205427842,2.969173059,4.620216745,6.024119969,8.873410418,9.567752559,5.342944815,5.486604248,7.26587568,7.293611442,8.5799227,8.009843548,4.402526533,5.41979156,9.74E-20,-44.19236673,2.35E-10
0.286888836,1.886685904,9.743709639,9.094807139,5.410494193,6.062492033,9.490750785,4.523994128,3.952583525,2.768620732,5.297655504,5.439955123,9.07697425,9.766106643,5.32965543,5.26846823,7.243887597,7.788366991,8.010069729,7.897106257,4.49713226,5.418348441,1.17E-19,-44.11603603,2.44E-10
0.006086919,1.559523833,8.684907272,7.532832209,4.920901911,5.229937439,9.438606579,4.534622033,4.181355516,3.090994173,5.045660119,5.523061243,8.610970804,9.855671719,5.439808236,5.347558751,6.717498052,8.534919413,9.393587156,8.485743369,4.760110847,4.785940769,1.36E-19,-44.03410481,2.54E-10
0.514262475,1.875837813,8.423768732,8.32614314,5.182763934,6.063630791,8.560725614,4.052399096,4.242128354,2.732884809,4.724753456,5.877822525,9.829991121,8.863885786,5.119895719,5.108864085,6.832974248,7.163757964,9.180327517,8.503280818,4.536663232,5.50836482,1.45E-19,-43.95345934,2.64E-10
0.519836537,1.79356365,8.048148852,7.425194026,5.246192638,6.17801786,9.637957261,4.754623159,4.698080798,3.008317939,5.081503981,5.301875253,9.566518793,9.821804596,5.51587632,5.217994922,7.593829009,8.157729468,9.219924512,8.493849888,4.876975924,4.904615337,1.53E-19,-43.87497441,2.74E-10
0.680788287,0.142755235,7.819326153,7.319097163,5.138347453,6.580545619,8.753057487,4.322066747,3.755648055,2.722131458,4.920074565,5.851431661,8.411861116,10.03980012,4.992681831,5.417428892,7.117190763,7.831324251,8.506557869,7.867121362,5.116033991,5.157677436,1.62E-19,-43.79810573,2.85E-10
0.138391139,1.943738422,8.322615838,7.800526771,5.256583777,6.340191903,9.772272582,4.848987562,4.305395985,2.54716002,4.8814642,5.535733048,8.485282613,10.41136171,4.959676964,5.141438399,7.528636728,7.928489929,8.824693174,8.938031426,4.965242047,5.288748132,1.68E-19,-43.724107,2.95E-10
0.077551442,1.892668689,8.865702315,7.314697711,5.697792527,6.526938579,9.5188705,4.229666698,4.604748132,2.946193452,5.205750897,5.616995148,8.220122017,9.863112503,5.004007505,5.401210102,7.126966658,8.487822031,8.255124098,8.055008616,4.443220064,4.872707596,1.70E-19,-43.65444349,3.06E-10
0.917502225,1.606139312,8.074478835,7.225393266,4.786054292,6.438994663,10.19624608,4.414187729,3.599390124,2.924806978,4.587567664,5.543214866,9.057207252,9.228311445,5.101877627,5.572437437,6.954937282,8.032295409,8.552574531,8.26329675,4.636507659,4.665524556,1.72E-19,-43.58858076,3.16E-10
0.345153162,1.734038597,8.15248381,8.570376414,5.18193562,6.525421891,9.75581218,4.651408884,4.379973199,3.105067019,5.148629656,5.632862754,10.2216547,9.276965665,5.098367424,5.445960762,6.256039475,8.517779676,7.987387519,8.253005443,4.657208534,5.457057193,1.76E-19,-43.52539158,3.26E-10
0.820249597,1.808807568,9.076528059,7.431035735,5.489784162,5.987005126,10.32763117,4.65283392,4.310373104,2.912401065,5.124843584,5.409025473,9.041679152,10.26776931,5.187723273,4.564279351,7.534844652,8.331251803,8.053576499,8.348065345,4.313500635,4.976644459,1.82E-19,-43.4639033,3.36E-10
0.545187027,1.846353155,8.417935848,7.67202878,5.397888638,6.738989807,9.476266736,4.307642045,4.328111026,3.006169491,5.477846948,5.695979531,9.039364399,10.8123677,5.049922524,5.764384048,7.644811197,7.935409352,8.914998248,8.283818229,4.741349543,5.057910966,1.88E-19,-43.40427469,3.45E-10
0.564947737,1.826420958,9.010025024,7.698659493,5.263518459,6.245912272,9.347841724,4.055690874,4.181132824,2.764426881,4.927974573,6.069500264,8.737852916,9.975647932,4.994063425,5.503990751,6.496645229,8.724411106,7.577019192,8.030065855,4.482957308,4.560137131,1.93E-19,-43.34651468,3.55E-10
0.570452857,1.575414142,9.73955224,7.354844831,5.117103542,6.568927272,9.67927972,4.657729239,4.289322796,2.94795476,4.919806517,5.282739314,8.919022015,8.616450905,4.508797121,5.10899885,6.77759613,8.661684749,9.660965892,8.244517183,4.689898433,4.92064755,1.99E-19,-43.29037623,3.65E-10
0.528183013,1.92311968,8.896885067,8.343895689,5.116639865,6.43825822,8.585264987,4.449531098,4.424425886,2.542232822,5.018098844,5.321454268,9.543876637,9.591717282,5.042763199,5.458236748,7.395271048,6.815247639,8.350464935,7.747723825,4.571100094,5.125780304,2.08E-19,-43.23476557,3.75E-10
0.878332989,1.90722205,9.210382461,8.017789441,5.583671036,5.876681848,10.426734,4.344627917,4.296884223,2.857855133,4.773621334,5.63675344,10.00099387,9.89140004,4.965024336,4.982070705,6.505689499,8.028971289,8.940904582,7.950788396,4.752920888,5.491977513,2.18E-19,-43.17960181,3.86E-10
0.325432921,1.841242097,8.745852169,8.346202811,5.62391337,6.963214159,9.582541328,4.253250469,3.467876252,2.722463876,5.244172426,5.392913791,9.662499224,9.867186505,4.849942205,4.989405652,7.115707134,7.623133453,8.496342417,7.965185951,4.587949974,5.390182534,2.27E-19,-43.1252735,3.96E-10
0.937359895,1.987081465,8.697521111,7.511641033,4.946936999,6.323697217,9.683205003,4.528453302,4.305633504,2.635081239,4.8088509,5.912276378,9.191567874,9.881030349,5.337764964,4.780077563,6.83215675,8.113961544,9.280507096,7.502774116,4.983166872,4.831138912,2.43E-19,-43.07029952,4.07E-10
0.929758105,1.40592806,8.17268133,7.538652375,5.1755767,6.742109192,9.460303773,4.672929057,4.071572795,2.701237328,5.700879739,5.420591546,8.580558797,9.607902796,4.586828159,5.826081514,6.633718917,8.232538617,8.462556725,8.193380811,4.344338647,4.704481083,2.67E-19,-43.01310256,4.19E-10
0.305539939,1.874630184,9.105726255,8.011594276,5.812885404,6.354176877,9.756077313,4.436008454,4.426656014,2.830154612,4.470196774,5.327317105,8.77551091,10.16582585,5.161288706,5.53319225,6.769615667,7.509770687,7.904419921,7.715989462,4.434664981,5.01171204,2.85E-19,-42.95538641,4.31E-10
0.489172958,1.833352758,8.802483913,7.381160552,5.44662192,5.632926682,9.675693936,4.242750624,4.172401943,2.890506149,4.891086265,6.083650591,9.259306255,9.175734278,5.144195041,5.307785218,6.313279234,7.280749925,8.431601681,8.995152855,4.758056609,5.133854057,2.91E-19,-42.89974251,4.42E-10
0.937425667,1.32297855,8.619243395,7.422185136,4.955545598,5.721147605,9.936746436,4.254214691,3.735917057,2.872419173,4.606186051,5.631260575,8.632567161,9.728479454,5.253550895,5.310088338,7.959415954,8.304763286,7.973573781,8.334439817,4.948450466,5.068634529,3.08E-19,-42.8440537,4.55E-10
0.275342515,1.756872888,8.539104468,7.488797319,4.555095483,6.759019874,8.519651341,4.372431233,4.144955078,2.784301496,4.714357627,5.623592819,8.662463901,9.694129864,4.616049677,5.049949914,7.173765421,8.566650639,9.555552457,7.805167679,4.442028497,4.986872811,3.27E-19,-42.78818598,4.67E-10
0.771028199,1.554910424,8.445121624,7.606260241,5.16873181,5.964794074,8.795615849,4.238378932,3.965266254,2.974832479,5.256670785,5.682378655,9.215178097,9.271307143,4.786431326,5.157467825,6.811068302,7.112801061,7.556353982,6.806758618,4.690365424,5.127438242,3.79E-19,-42.72705492,4.81E-10
0.877402606,1.908019368,8.990101287,7.904600781,5.470206489,6.332834817,10.63120887,4.597502783,3.828155335,2.71554868,4.521284892,5.376019743,8.750416074,9.891302394,4.925676285,4.952368311,6.931200002,7.6969707,8.308795186,7.906335553,4.756975207,5.34447273,4.33E-19,-42.66147081,4.97E-10
0.927367005,1.992741432,8.361818689,7.333655633,5.20252685,6.148903048,9.042804391,4.103536652,4.014985402,2.913387517,5.247731288,5.975586757,8.909266893,10.38233136,5.517913441,5.477437487,6.550066592,7.721237119,8.417818512,8.217832702,4.561046644,4.936163918,4.49E-19,-42.5977215,5.13E-10
0.506692984,1.922461287,9.375005301,7.835032176,4.694995558,6.229064623,8.914091907,4.476661009,4.033576688,2.841128022,4.640796477,5.52078201,9.396226017,10.35788102,4.456243076,5.252585331,6.700769024,8.696397476,7.994244147,8.004425743,4.803941419,5.051793328,4.64E-19,-42.53589639,5.28E-10
0.922091177,1.988063475,7.649010119,8.0252805,5.363748853,6.245041519,9.284255021,4.447318998,3.943916444,2.655388708,4.874017167,5.781493301,9.346873035,10.01190303,5.102722921,5.007775258,6.693543929,8.283127456,8.268005527,8.354290747,4.629435308,4.426648841,4.73E-19,-42.47662192,5.44E-10
0.764406947,1.519150908,9.925276277,7.951996223,4.834081931,6.004088827,9.00246545,4.462747764,4.2194242,2.712345855,4.825867088,5.947079011,9.661983733,10.54325518,4.788471513,4.827240957,6.28165789,8.080566808,8.628665654,8.273715805,4.424012869,5.664090178,4.86E-19,-42.4191068,5.59E-10
0.04554088,1.698931994,7.873895773,7.430531524,4.85451362,6.149985325,9.0739816,4.276922157,4.159444641,2.648757408,4.694324284,5.220260797,9.281305804,8.511469101,4.991607391,5.397074911,6.858385812,8.395331231,9.55798258,8.004731527,4.717812815,5.338706926,4.99E-19,-42.36332586,5.75E-10
0.254764157,0.139879657,9.12770643,7.441778578,5.056440831,6.536650251,8.735535557,4.368362737,4.580506392,2.770478534,5.223073491,5.526794734,9.425754761,9.72415988,4.810310981,5.107158582,6.887268252,7.587555782,8.322275849,8.450863771,4.498243699,4.943682205,5.10E-19,-42.30936353,5.90E-10
0.908016405,1.299986697,8.674640886,7.266695477,4.893759068,6.307693121,9.815216143,4.184332176,3.893328772,3.016804805,5.160448268,4.979348767,8.491912335,9.73681449,5.228242394,5.212938252,6.98611716,6.912685353,9.134451847,7.262586108,4.883719982,5.05649692,5.22E-19,-42.25699741,6.05E-10
0.444900086,1.791166179,9.070631622,8.014159131,5.224623254,5.255085062,8.814323168,4.707725947,4.264716676,2.792238305,4.90754792,5.579606587,9.595944325,9.594627369,4.917722791,5.126761488,6.537445803,8.364691298,8.628088226,7.388634945,4.139378319,4.973410152,5.46E-19,-42.20499715,6.21E-10
0.347328281,1.569490228,8.241645871,7.675333414,5.421087675,6.277128732,9.97501647,4.44461858,4.264461249,2.555200205,5.253959603,6.150943161,9.49571307,9.342659615,5.400535244,5.169587517,7.220029866,7.843912558,9.79454894,8.516814797,4.64192538,4.600891956,5.75E-19,-42.15300576,6.37E-10
0.216805858,0.195694335,8.418694922,8.379753156,5.579002725,6.296509654,9.284280083,4.534575594,4.158076187,2.811790761,5.105900884,5.501877933,9.480142032,10.28964728,4.713341947,4.623367035,7.198645591,7.991962193,8.935842321,7.985557453,4.629157662,5.420596701,5.88E-19,-42.10247314,6.53E-10
0.211278446,1.96823541,8.934566765,7.791594337,4.904942793,7.098639353,8.889240008,4.58039146,3.929096502,2.913357627,5.09813625,5.206446704,9.892032481,10.19357556,4.907411791,5.201723658,7.038469468,7.664983448,7.996370257,8.646944974,4.429954781,5.31782921,6.12E-19,-42.05246198,6.69E-10
0.535338912,1.640135447,8.75471522,7.678634863,4.866681128,5.8586758,9.524823642,4.290206804,4.443922546,2.656025062,4.97766321,5.218132832,9.304171907,8.206598463,5.057635423,4.722216398,6.866812543,7.597927018,7.84887936,8.180227508,4.924605467,5.420569929,6.66E-19,-42.00076573,6.86E-10
0.796441614,1.919851281,8.342090701,7.545047021,4.966445207,5.874476604,9.428364581,4.831889979,4.005462982,2.788620022,4.670070054,5.617159611,8.865232978,9.106794039,4.481126186,5.086342612,6.816026139,7.968108169,8.901250582,7.460716932,4.33027755,5.303753987,7.21E-19,-41.94760461,7.04E-10
0.628470559,1.601088317,8.463242376,7.936831909,5.236879924,6.243572637,9.467679538,4.574728079,3.946319456,2.931273797,5.218713367,6.364327317,8.919016393,10.3320758,4.89587887,4.751917851,6.660241421,7.950145093,9.17820227,8.397386201,4.916387571,5.846068194,7.61E-19,-41.89443114,7.22E-10
0.001770026,1.933717002,8.101719791,7.962135789,5.109845233,6.704244842,9.044104855,4.548763474,4.080295231,2.789650828,4.86263341,5.43805051,7.77774502,9.640650008,5.422186814,4.93682582,7.194620992,8.596383938,8.572947191,8.063728582,4.566937428,5.34917675,7.79E-19,-41.8427669,7.41E-10
0.311960093,1.935913863,8.590948755,7.546034061,5.246216759,6.392244322,9.924382259,4.702607862,4.09205964,3.080422656,4.811294032,5.193380322,8.883778644,9.124425568,5.230186036,5.346484502,6.408940467,7.601401074,9.531371278,8.488183748,4.784131125,4.949038229,7.87E-19,-41.79313934,7.59E-10
0.17918429,1.914107898,8.850123774,8.365269248,5.426357282,5.959576978,9.764705774,4.729731772,3.828619866,2.684659961,4.469846531,5.155591559,8.952420414,9.91530436,5.0834245,4.990000318,6.891571102,7.770052092,8.549421075,8.316442358,4.607081485,4.602998573,8.10E-19,-41.74454526,7.77E-10
0.243727658,1.991567919,8.472548742,7.421971951,4.981579814,5.793365956,10.07316826,4.867497433,4.121217468,2.768087479,4.435726674,5.431571122,9.085236185,9.945117656,5.117641672,5.411534101,6.99471198,8.338815321,8.191124337,8.580013933,4.44989841,5.162691582,8.26E-19,-41.69730577,7.95E-10
0.614789466,1.875943466,8.816671183,7.138327654,5.046735802,5.834887522,9.217652004,4.643367017,4.02056782,2.886216429,5.161262068,5.776367711,9.238106218,9.662474933,4.566440134,5.132488255,6.374052942,8.172184082,9.076975419,8.933804685,5.030058635,5.052022058,8.84E-19,-41.64907222,8.14E-10
